body,title,url
"El nuevo fiscal general, Francisco Barbosa, revivió en su discurso de posesión una vieja polémica a propósito de las inhabilidades para quienes ostentan cargos en organismos de control, como la Procuraduría, la Contraloría y la propia Fiscalía.",,https://www.eltiempo.com/opinion/columnistas/jose-manuel-acevedo/una-inhabilidad-necesaria-columna-de-jose-manuel-acevedo-m-463216
"Cyney Moreau es la delgada y atractiva rubia a la que Nicky Jam le pidió matrimonio de rodillas el viernes de la semana pasada durante la fecha de San Valentín.El momento, que fue compartido por ambos en sus redes sociales, conmovió a los seguidores de ambos famosos. Él, por su música urbana, en la cual se cuentan éxitos como 'Travesuras' o el dúo 'Cásate conmigo', que hizo con Silvestre Dangond, entre muchos otros. Ella, por su trabajo como modelo.","Conozca a Cydney Moreau, la prometida de Nicky Jam",https://www.eltiempo.com/cultura/musica-y-libros/cydney-moreau-la-prometida-de-nicky-jam-463360
"





Aeropuertos colombianos

03:43 p.m. 




                            Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
                        


Pese a las buenas condiciones para volar, llegar a estos aeropuertos e ...












Cali

03:35 p.m. 




                            Cortes en el suministro de agua en comuna 18 de la ciudad
                        


Emcali invitó a la ciudadanía a que, al aprovisionar agua, sea para la ...














Barranquilla

03:34 p.m. 




                            Estos son los controles de Barranquilla en los carnavales
                        












Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        









","
Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
",https://www.eltiempo.com/bogota/paro-camionero-en-bogota-segundo-dia-con-afectacion-en-vias-463330
"





Cali

03:35 p.m. 




                            Cortes en el suministro de agua en comuna 18 de la ciudad
                        


Emcali invitó a la ciudadanía a que, al aprovisionar agua, sea para la ...












Barranquilla

03:34 p.m. 




                            Estos son los controles de Barranquilla en los carnavales
                        


El Distrito expidió los decretos para garantizar el orden público dura ...














Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        












Explosión

03:13 p.m. 




                            Bus que estalló en Cauca salió de la Terminal en Pasto e iba para Cali
                        









","
La historia del padre que le enseñó a su hija a reírse de las bombas
",https://www.eltiempo.com/cultura/gastronomia/curry-de-murcielago-y-comidas-exoticas-en-el-mundo-463100
"





Aeropuertos colombianos

03:43 p.m. 




                            Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
                        


Pese a las buenas condiciones para volar, llegar a estos aeropuertos e ...












Cali

03:35 p.m. 




                            Cortes en el suministro de agua en comuna 18 de la ciudad
                        


Emcali invitó a la ciudadanía a que, al aprovisionar agua, sea para la ...














Barranquilla

03:34 p.m. 




                            Estos son los controles de Barranquilla en los carnavales
                        












Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        









",¿Quién puede acceder a la nutrición deportiva?,https://www.eltiempo.com/contenido-comercial/quien-puede-acceder-a-la-nutricion-deportiva-447158
"El 13 de diciembre del 2017, el exsenador Bernardo Miguel 'el Ñoño' Elías Vidal aceptó los cargos por los que lo acusó la Corte Suprema de Justicia por el caso de corrupción de Odebrecht. Elías se declaró responsable de tráfico de influencias de servidor público y cohecho propio. Sin embargo, se negó a aceptar los delitos de concierto para delinquir agravado y lavado de activos.","'Ñoño' Elías, con segunda instancia por decisión de la Corte Suprema",https://www.eltiempo.com/justicia/cortes/corte-suprema-de-justicia-le-da-doble-instancia-a-nono-elias-463492
"Este lunes se conoció que el senador y expresidente Álvaro Uribe Vélez hizo pública su declaración de renta, cumpliendo con la obligación que tienen los congresistas y altos funcionarios del Estado, a partir de este año. ",Esta es la declaración de renta de Álvaro Uribe,https://www.eltiempo.com/politica/partidos-politicos/declaracion-de-renta-de-alvaro-uribe-2020-463206
"Panamá rechazó el lunes la inclusión, por la Unión Europea (UE), en su lista de paraísos fiscales, tras alegar que “no es un destino mundial de evasión fiscal y tampoco el registro predilecto para las sociedades off-shore o extraterritoriales”, afirmó en un escrito la viceministra panameña de Asuntos Multilaterales y Cooperación, Erika Mouynes, según citó la agencia Efe.","Panamá, de nuevo en lista de paraísos fiscales de UE",https://www.eltiempo.com/economia/sectores/panama-anuncia-acciones-tras-haber-sido-incluido-de-nuevo-en-lista-de-paraisos-fiscales-de-la-ue-463258
"





Aeropuertos colombianos

03:43 p.m. 




                            Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
                        


Pese a las buenas condiciones para volar, llegar a estos aeropuertos e ...












Cali

03:35 p.m. 




                            Cortes en el suministro de agua en comuna 18 de la ciudad
                        


Emcali invitó a la ciudadanía a que, al aprovisionar agua, sea para la ...














Barranquilla

03:34 p.m. 




                            Estos son los controles de Barranquilla en los carnavales
                        












Santa Marta

03:20 p.m. 




                            Los rostros de quienes habrían matado a 3 hombres por ofender a mujer
                        












Cauca

03:14 p.m. 




                            'Vehículo que explotó en el Cauca sí llevaba explosivos': Mindefensa
                        









","
Las 5 pistas de aterrizaje más complejas para los pilotos en Colombia
",https://www.eltiempo.com/cultura/gente/justin-bieber-y-su-alarmante-cambio-de-aspecto-fisico-461856
"¡Más de 20 grados! Los récords de calor se multiplican en la Antártida y nuevos estudios alertan sobre los riesgos que plantea el calentamiento del continente blanco, con consecuencias potencialmente devastadoras para decenas de millones de habitantes de las megaciudades como Nueva York, Shanghai o Bombay.El 9 de febrero hizo más de 20,75 grados en la isla Seymur (también conocida como isla Marambio), que se encuentra al final de la península Antártida occidental frente al extremo meridional de América del Sur.",Alarmante multiplicación de récords de calor en la Antártida,https://www.eltiempo.com/vida/medio-ambiente/records-de-calor-en-la-antartida-463088
